企业名称,供应商,采购占比,采购金额,报告期,数据来源,关联关系
南方电网电力科技股份有限公司,上海科梁信息科技股份有限公司,-,-,2025-07-02,招投标公告,-
南方电网电力科技股份有限公司,开平市任达电器实业有限公司,-,-,2025-07-02,招投标公告,-
南方电网电力科技股份有限公司,中山市聚云软件科技有限公司,-,-,2025-07-02,招投标公告,-
南方电网电力科技股份有限公司,广州信璟德科技有限公司,-,-,2025-07-01,招投标公告,-
南方电网电力科技股份有限公司,泰科实验室管理（深圳）有限公司,-,-,2025-07-01,招投标公告,-
南方电网电力科技股份有限公司,贵州华谊联盛科技有限公司,-,-,2025-07-01,招投标公告,-
南方电网电力科技股份有限公司,星逻人工智能技术（上海）有限公司,-,-,2025-06-30,招投标公告,-
南方电网电力科技股份有限公司,履安科技有限公司,-,-,2025-06-30,招投标公告,-
南方电网电力科技股份有限公司,珠海菲森电力科技有限公司,-,-,2025-06-27,招投标公告,-
南方电网电力科技股份有限公司,中国电力科学研究院有限公司,-,-,2025-06-26,招投标公告,-
南方电网电力科技股份有限公司,广州紫旭信息技术有限公司,-,-,2025-06-25,招投标公告,-
南方电网电力科技股份有限公司,广东广澳能源科技有限公司,-,-,2025-06-25,招投标公告,-
南方电网电力科技股份有限公司,广州知行智能技术有限公司,-,-,2025-06-25,招投标公告,-
南方电网电力科技股份有限公司,良云智慧能源（广东）有限公司,-,-,2025-06-20,招投标公告,-
南方电网电力科技股份有限公司,广东九联科技股份有限公司,-,-,2025-06-17,招投标公告,-
南方电网电力科技股份有限公司,广州鲁邦通物联网科技股份有限公司,-,-,2025-06-17,招投标公告,-
南方电网电力科技股份有限公司,深圳市大族锂电智能装备股份有限公司,-,140.00万元,2025-06-13,招投标公告,-
南方电网电力科技股份有限公司,广州兴森快捷电路科技有限公司,-,-,2025-06-13,招投标公告,-
南方电网电力科技股份有限公司,工业和信息化部电子第五研究所,-,-,2025-06-13,招投标公告,-
南方电网电力科技股份有限公司,广州金智技术有限公司,-,-,2025-06-12,招投标公告,-
南方电网电力科技股份有限公司,国家能源集团科学技术研究院有限公司,-,-,2025-06-10,招投标公告,-
南方电网电力科技股份有限公司,广州南方测绘科技股份有限公司,-,-,2025-06-10,招投标公告,-
南方电网电力科技股份有限公司,北京博菲科特科技有限公司,-,-,2025-06-09,招投标公告,-
南方电网电力科技股份有限公司,云智慧（北京）科技有限公司,-,-,2025-06-06,招投标公告,-
南方电网电力科技股份有限公司,联桥科技有限公司,-,-,2025-06-03,招投标公告,-
南方电网电力科技股份有限公司,北京数途科技有限公司,-,-,2025-06-03,招投标公告,-
南方电网电力科技股份有限公司,深圳市硕丞实业发展有限公司,-,-,2025-06-03,招投标公告,-
南方电网电力科技股份有限公司,南京科瑞电力科技有限公司,-,-,2025-05-29,招投标公告,-
南方电网电力科技股份有限公司,广州市保诚印务有限公司,-,-,2025-05-28,招投标公告,-
南方电网电力科技股份有限公司,中国国际科技促进会,-,-,2025-05-27,招投标公告,-
南方电网电力科技股份有限公司,广东盘古信息科技股份有限公司,-,-,2025-05-21,招投标公告,-
南方电网电力科技股份有限公司,珠高电气检测有限公司,-,-,2025-05-20,招投标公告,-
南方电网电力科技股份有限公司,科大智能电气技术有限公司,-,-,2025-05-20,招投标公告,-
南方电网电力科技股份有限公司,河南源网荷储电气研究院有限公司,-,-,2025-05-19,招投标公告,-
南方电网电力科技股份有限公司,控软自动化技术（北京）有限公司,-,-,2025-05-15,招投标公告,-
南方电网电力科技股份有限公司,上海电气风电集团股份有限公司,-,-,2025-05-15,招投标公告,-
南方电网电力科技股份有限公司,广州力航培训有限公司,-,-,2025-04-30,招投标公告,-
南方电网电力科技股份有限公司,深圳市远界管理咨询有限公司,-,-,2025-04-30,招投标公告,-
南方电网电力科技股份有限公司,北京智专北斗知识产权咨询有限公司,-,-,2025-04-29,招投标公告,-
南方电网电力科技股份有限公司,北京万汇标准咨询服务有限公司,-,-,2025-04-29,招投标公告,-
南方电网电力科技股份有限公司,北京致远弘信标准技术有限公司,-,-,2025-04-29,招投标公告,-
南方电网电力科技股份有限公司,采购谈判供应商为国电南瑞南京控制系统有限公司,-,-,2025-04-28,招投标公告,-
南方电网电力科技股份有限公司,广东财兴资产评估土地房地产估价有限公司,-,-,2025-04-24,招投标公告,-
南方电网电力科技股份有限公司,武汉新电电气股份有限公司,-,289.32万元,2025-04-24,供应商公告,否
南方电网电力科技股份有限公司,深圳市东视电子有限公司,-,-,2025-04-23,招投标公告,-
南方电网电力科技股份有限公司,图迹科技有限公司,-,-,2025-04-21,招投标公告,-
南方电网电力科技股份有限公司,北京谐振科技有限公司,-,-,2025-04-18,招投标公告,-
南方电网电力科技股份有限公司,采购谈判供应商为上海昱章电气股份有限公司,-,-,2025-04-18,招投标公告,-
南方电网电力科技股份有限公司,中国信息通信研究院,-,-,2025-04-18,招投标公告,-
南方电网电力科技股份有限公司,采购谈判供应商为南京南瑞继保工程技术有限公司,-,-,2025-04-17,招投标公告,-
南方电网电力科技股份有限公司,建成工程咨询股份有限公司,-,-,2025-04-16,招投标公告,-
南方电网电力科技股份有限公司,采购谈判供应商为深圳深南电环保有限公司,-,-,2025-04-15,招投标公告,-
南方电网电力科技股份有限公司,深圳市全景网络有限公司,-,-,2025-04-14,招投标公告,-
南方电网电力科技股份有限公司,中国南方电网有限责任公司,-,-,2025-04-14,招投标公告,-
南方电网电力科技股份有限公司,广州数鹏通科技有限公司,-,-,2025-04-11,招投标公告,-
南方电网电力科技股份有限公司,武汉科迪奥电力科技有限公司,-,-,2025-04-11,招投标公告,-
南方电网电力科技股份有限公司,深圳中质安股份有限公司,-,-,2025-04-10,招投标公告,-
南方电网电力科技股份有限公司,南京理工大学,-,-,2025-04-07,招投标公告,-
南方电网电力科技股份有限公司,中铁二十五局集团（广东）资产运营有限公司,-,-,2025-04-03,招投标公告,-
南方电网电力科技股份有限公司,广州微剪美发有限公司,-,-,2025-04-03,招投标公告,-
南方电网电力科技股份有限公司,湖南联诚轨道装备有限公司,-,-,2025-03-04,招投标公告,-
南方电网电力科技股份有限公司,珠海华网科技有限责任公司,-,-,2025-02-27,招投标公告,-
南方电网电力科技股份有限公司,天威保变（合肥）变压器有限公司,-,0.02万元,2025-02-24,招投标公告,-
南方电网电力科技股份有限公司,中国南方电网有限责任公司北京分公司,-,-,2025-02-11,招投标公告,-
南方电网电力科技股份有限公司,南京东博智慧能源研究院有限公司,-,-,2025-02-08,招投标公告,-
南方电网电力科技股份有限公司,上海诺奕达机电设备有限公司,-,-,2025-01-22,招投标公告,-
南方电网电力科技股份有限公司,广东粤电科试验检测技术有限公司,-,490.00万元,2025-01-22,招投标公告,-
南方电网电力科技股份有限公司,江苏华辰变压器股份有限公司,-,-,2025-01-21,招投标公告,-
南方电网电力科技股份有限公司,广州海颐软件有限公司,-,0.20万元,2025-01-21,招投标公告,-
南方电网电力科技股份有限公司,广州擎天实业有限公司,-,-,2025-01-20,招投标公告,-
南方电网电力科技股份有限公司,南方电网数字传媒科技有限公司,-,-,2025-01-16,招投标公告,-
南方电网电力科技股份有限公司,成都硕蕊电器设备有限公司,-,-,2025-01-16,招投标公告,-
南方电网电力科技股份有限公司,深圳惠能智联科技有限公司,-,-,2025-01-14,招投标公告,-
南方电网电力科技股份有限公司,湖南湘江电缆有限公司,-,-,2025-01-13,招投标公告,-
南方电网电力科技股份有限公司,线上研发共享管控系统,-,-,2025-01-13,招投标公告,-
南方电网电力科技股份有限公司,珠海市科宏电子科技有限公司,-,-,2025-01-13,招投标公告,-
南方电网电力科技股份有限公司,河南臻干活工程有限公司,-,-,2025-01-09,招投标公告,-
南方电网电力科技股份有限公司,深圳森士达信息科技有限公司,-,-,2025-01-09,招投标公告,-
南方电网电力科技股份有限公司,马克威尔（广州）电气有限公司,-,-,2025-01-07,招投标公告,-
南方电网电力科技股份有限公司,厦门唯恩电气有限公司,-,-,2025-01-06,招投标公告,-
南方电网电力科技股份有限公司,南京普源电气有限公司,-,-,2025-01-06,招投标公告,-
南方电网电力科技股份有限公司,郑州万特电气股份有限公司,-,-,2025-01-06,招投标公告,-
南方电网电力科技股份有限公司,上海电器设备检测所有限公司,-,-,2025-01-06,招投标公告,-
南方电网电力科技股份有限公司,广州南方电力集团科技发展有限公司,-,-,2025-01-03,招投标公告,-
南方电网电力科技股份有限公司,广东华利源电气设备有限公司,-,-,2024-12-31,招投标公告,-
南方电网电力科技股份有限公司,中国电信股份有限公司镇江分公司,-,-,2024-12-31,招投标公告,-
南方电网电力科技股份有限公司,安雷科技有限公司,-,-,2024-12-31,招投标公告,-
南方电网电力科技股份有限公司,广东省建筑设计研究院集团股份有限公司,-,-,2024-12-26,招投标公告,-
南方电网电力科技股份有限公司,大连理工大学,-,-,2024-12-25,招投标公告,-
南方电网电力科技股份有限公司,凯铭诺（深圳）科技有限公司,-,-,2024-12-25,招投标公告,-
南方电网电力科技股份有限公司,广东跃昉科技有限公司,-,-,2024-12-24,招投标公告,-
南方电网电力科技股份有限公司,珠海市康定电子股份有限公司,-,-,2024-12-24,招投标公告,-
南方电网电力科技股份有限公司,杭州贝特设备制造有限公司,-,-,2024-12-20,招投标公告,-
南方电网电力科技股份有限公司,南方电网鼎元（海南）资产运营有限责任公司,-,-,2024-12-20,招投标公告,-
南方电网电力科技股份有限公司,无锡智航控制技术有限公司,-,-,2024-12-20,招投标公告,-
南方电网电力科技股份有限公司,杭州巨骐信息科技股份有限公司,-,-,2024-12-19,招投标公告,-
南方电网电力科技股份有限公司,云仓库（广东）信息科技有限公司,-,-,2024-12-18,招投标公告,-
南方电网电力科技股份有限公司,南京市高飞通信科技有限公司,-,-,2024-12-18,招投标公告,-
南方电网电力科技股份有限公司,科大讯飞股份有限公司,-,-,2024-12-17,招投标公告,-
南方电网电力科技股份有限公司,广州市君胜有机硅材料有限公司,-,-,2024-11-29,招投标公告,-
杭州禾迈电力电子股份有限公司,天盛创建股份有限公司,-,309.92万元,2022-08-08,招投标公告,-
杭州禾迈电力电子股份有限公司,江西省丰城市鑫颖金属制品有限公司,6.11%,1264.76万元,2021-12-01,年报,-
杭州禾迈电力电子股份有限公司,西门子工厂自动化工程有限公司,3.74%,775.34万元,2021-12-01,年报,-
杭州禾迈电力电子股份有限公司,无锡百祺电子科技有限公司,7.93%,1650.64万元,2021-12-01,年报,-
杭州禾迈电力电子股份有限公司,江苏富钧电子科技有限公司,4.23%,878.29万元,2021-12-01,年报,-
杭州禾迈电力电子股份有限公司,文晔领科（上海）投资有限公司,2.86%,592.24万元,2021-12-01,年报,-
杭州禾迈电力电子股份有限公司,无锡云程电力科技有限公司,3.50%,1003.81万元,2021-07-23,年报,-
杭州禾迈电力电子股份有限公司,上海电缆厂集团神通电线电缆有限公司,2.66%,761.33万元,2021-07-23,年报,-
杭州禾迈电力电子股份有限公司,杭州崇高钢铁有限公司,2.85%,0.06万元,2020-12-30,年报,-
杭州禾迈电力电子股份有限公司,隆基乐叶光伏科技有限公司,5.59%,0.11万元,2020-12-30,年报,-
杭州禾迈电力电子股份有限公司,天津吉祥新能源科技有限公司,6.63%,0.14万元,2020-12-30,年报,-
杭州禾迈电力电子股份有限公司,浙江向日葵大健康科技股份有限公司,6.14%,0.12万元,2020-12-30,年报,-
杭州禾迈电力电子股份有限公司,同景新能源科技（上海）有限公司,3.60%,0.07万元,2020-12-30,年报,-
杭州禾迈电力电子股份有限公司,上海佳质电气科技有限公司,3.46%,0.07万元,2020-12-30,年报,-
杭州禾迈电力电子股份有限公司,上能电气股份有限公司,5.78%,0.12万元,2020-12-30,年报,-
杭州禾迈电力电子股份有限公司,杭州思达电器设备有限公司,2.75%,0.07万元,2020-12-30,年报,-
上海永茂泰汽车科技股份有限公司,厦门国贸集团股份有限公司,7.83%,21710.56万元,2023-04-08,年报,-
上海永茂泰汽车科技股份有限公司,广东翔澳金属有限公司,8.58%,23799.67万元,2023-04-08,年报,-
上海永茂泰汽车科技股份有限公司,浙江省冶金物资有限公司,4.54%,12592.78万元,2023-04-08,年报,-
上海永茂泰汽车科技股份有限公司,厦门国贸同歆实业有限公司,8.36%,23170.41万元,2023-04-08,年报,-
上海永茂泰汽车科技股份有限公司,远大物产集团有限公司,4.82%,13358.72万元,2023-04-08,年报,-
上海永茂泰汽车科技股份有限公司,新疆西部合盛硅业有限公司,5.05%,4307.33万元,2021-02-09,年报,-
上海永茂泰汽车科技股份有限公司,上海汇信新贸易有限公司,3.61%,7023.49万元,2021-02-09,年报,-
上海永茂泰汽车科技股份有限公司,上饶市融源再生资源有限公司,14.45%,27029.77万元,2021-02-09,年报,-
上海永茂泰汽车科技股份有限公司,安徽双赢集团宣城再生资源有限公司,6.17%,11539.70万元,2021-02-09,年报,-
上海永茂泰汽车科技股份有限公司,上海华峰铝业股份有限公司,3.96%,7409.99万元,2021-02-09,年报,-
上海永茂泰汽车科技股份有限公司,东方集团产业发展有限公司,16.94%,30311.30万元,2021-02-09,年报,-
上海永茂泰汽车科技股份有限公司,华域三电汽车空调有限公司,5.40%,9658.62万元,2021-02-09,年报,-
上海永茂泰汽车科技股份有限公司,成都扬帆金属物资有限公司,4.87%,8717.08万元,2021-02-09,年报,-
上海永茂泰汽车科技股份有限公司,北京恒硅缘新材料有限公司,4.66%,8328.60万元,2021-02-09,年报,-
上海永茂泰汽车科技股份有限公司,京慧诚（上海）商贸有限公司,9.70%,1.26万元,2019-07-05,年报,-
上海永茂泰汽车科技股份有限公司,上海容凯物资有限公司,-,-,2019-03-13,司法数据,-
广州广钢气体能源股份有限公司,中国平安财产保险股份有限公司佛山分公司,-,-,2025-01-25,招投标公告,-
广州广钢气体能源股份有限公司,中国人民财产保险股份有限公司广州市分公司,-,-,2024-12-17,招投标公告,-
广州广钢气体能源股份有限公司,中国平安财产保险股份有限公司广东分公司,-,-,2024-12-17,招投标公告,-
广州广钢气体能源股份有限公司,上海信公科技集团股份有限公司,-,-,2024-12-10,招投标公告,-
广州广钢气体能源股份有限公司,天健企业咨询有限公司,-,-,2024-09-03,招投标公告,-
广州广钢气体能源股份有限公司,埃克森美孚,8.08%,7912.18万元,2024-03-26,年报,否
广州广钢气体能源股份有限公司,国网湖南省电力有限公司长沙供电分公司,5.56%,5443.42万元,2024-03-26,年报,否
广州广钢气体能源股份有限公司,广东电网有限责任公司广州供电局,15.97%,15644.05万元,2024-03-26,年报,否
广州广钢气体能源股份有限公司,Exxon Mobil Corporation,8.08%,7912.18万元,2024-03-26,年报,-
广州广钢气体能源股份有限公司,Linde PLC,18.11%,17742.96万元,2024-03-26,年报,-
广州广钢气体能源股份有限公司,广州丹诚计算机科技有限公司,-,-,2024-03-12,招投标公告,-
广州广钢气体能源股份有限公司,华诚博远工程技术集团有限公司,-,-,2023-08-03,招投标公告,-
广州广钢气体能源股份有限公司,广东省建筑工程监理有限公司,-,-,2023-08-03,招投标公告,-
广州广钢气体能源股份有限公司,立信国际工程咨询有限公司,-,-,2023-08-03,招投标公告,-
广州广钢气体能源股份有限公司,国家电网有限公司,7.35%,5465.45万元,2023-05-31,年报,-
广州广钢气体能源股份有限公司,广州岩谷贸易有限公司,1.75%,264.63万元,2022-12-22,年报,-
广州广钢气体能源股份有限公司,湖南盈德气体有限公司,0.36%,54.79万元,2022-12-22,年报,-
广州广钢气体能源股份有限公司,中国太平洋财产保险股份有限公司广东分公司,-,-,2022-11-07,招投标公告,-
广州广钢气体能源股份有限公司,广州伊登软件科技有限公司,-,-,2022-09-21,招投标公告,-
广州广钢气体能源股份有限公司,广州泓扬环保科技有限公司,-,-,2022-09-21,招投标公告,-
广州广钢气体能源股份有限公司,中冶南方工程技术有限公司广州设计院,-,-,2022-09-21,招投标公告,-
广州广钢气体能源股份有限公司,深圳市华博译翻译有限公司,-,-,2022-07-28,招投标公告,-
广州广钢气体能源股份有限公司,中海兴发（广东）安全技术服务有限公司,-,-,2022-06-28,招投标公告,-
广州广钢气体能源股份有限公司,广东一粤律师事务所,-,-,2021-12-23,招投标公告,-
广州广钢气体能源股份有限公司,广东政和工程有限公司,-,225.00万元,2021-07-26,招投标公告,-
广州广钢气体能源股份有限公司,苏州柏安精密气体有限公司,-,460.00万元,2021-05-06,招投标公告,-
广州广钢气体能源股份有限公司,中冶南方工程技术有限公司,-,176.00万元,2021-02-01,招投标公告,-
广州广钢气体能源股份有限公司,杭州福斯达深冷装备股份有限公司,-,6228.00万元,2020-12-28,招投标公告,-
广州广钢气体能源股份有限公司,杭州鑫坤实业有限公司,-,455.50万元,2020-09-28,招投标公告,-
广州广钢气体能源股份有限公司,珠海森铂低温能源装备有限公司,-,267.60万元,2020-09-02,招投标公告,-
广州广钢气体能源股份有限公司,四川亚联氢能科技股份有限公司,-,1187.10万元,2020-08-10,招投标公告,-
广州广钢气体能源股份有限公司,浙江方德机器人系统技术有限公司,-,414.99万元,2020-08-03,招投标公告,-
广州广钢气体能源股份有限公司,苏州工业园区鼎丰科技有限公司,-,719.00万元,2020-07-30,招投标公告,-
广州广钢气体能源股份有限公司,苏州制氧机股份有限公司,-,2166.00万元,2020-07-21,招投标公告,-
广州广钢气体能源股份有限公司,大连华邦化学有限公司,-,694.60万元,2020-07-03,招投标公告,-
广州广钢气体能源股份有限公司,上海涑玛电子工程技术有限公司,-,1028.50万元,2020-06-28,招投标公告,-
广州广钢气体能源股份有限公司,无锡特莱姆气体设备有限公司,-,325.55万元,2020-06-28,招投标公告,-
广州广钢气体能源股份有限公司,南亮压力容器技术（上海）有限公司,-,730.00万元,2019-12-16,招投标公告,-
广州广钢气体能源股份有限公司,四川空分设备（集团）有限责任公司,-,3685.00万元,2018-12-07,招投标公告,-
广州广钢气体能源股份有限公司,上海彦鼎实业有限公司,-,2265.90万元,2018-10-27,招投标公告,-
广州广钢气体能源股份有限公司,澄拓（上海）实业有限公司,-,3280.00万元,2018-09-22,招投标公告,-
广州广钢气体能源股份有限公司,苏州工业园区宇砷科技有限公司,-,799.20万元,2018-08-31,招投标公告,-
广州广钢气体能源股份有限公司,广东格林律师事务所,-,-,2017-07-18,招投标公告,-
邦彦技术股份有限公司,深圳市华诚能源建设工程有限公司,-,-,2023-05-22,招投标公告,-
邦彦技术股份有限公司,广州普真仪科技有限公司,2.88%,233.94万元,2022-08-17,年报,-
邦彦技术股份有限公司,常州国光数据通信有限公司,3.08%,250.50万元,2022-08-17,年报,-
邦彦技术股份有限公司,陕西数华诚达信息科技有限公司,2.65%,215.80万元,2022-08-17,年报,-
邦彦技术股份有限公司,株洲宏达电子股份有限公司,2.85%,231.39万元,2022-08-17,年报,-
邦彦技术股份有限公司,佛山市佛通电源设备有限公司,3.06%,322.09万元,2022-08-17,年报,-
邦彦技术股份有限公司,北京元六鸿远电子科技股份有限公司,5.87%,618.41万元,2022-08-17,年报,-
邦彦技术股份有限公司,深圳市傲楷通讯设备有限公司,4.17%,439.89万元,2022-08-17,年报,-
邦彦技术股份有限公司,深圳市国微电子有限公司,2.85%,299.91万元,2022-08-17,年报,-
邦彦技术股份有限公司,北京电子控股有限责任公司,2.80%,295.52万元,2022-08-17,年报,-
邦彦技术股份有限公司,深圳市中微信息技术有限公司,3.60%,379.16万元,2022-08-17,年报,-
邦彦技术股份有限公司,东莞市鑫航精密科技有限公司,4.54%,478.51万元,2022-08-17,年报,-
邦彦技术股份有限公司,深圳市英瀚天成科技有限公司,7.90%,832.08万元,2022-08-17,年报,-
邦彦技术股份有限公司,深圳市融汇鑫云科技有限公司,3.33%,350.61万元,2022-08-17,年报,-
邦彦技术股份有限公司,云南灏域科技股份有限公司,-,40.01万元,2022-04-26,供应商公告,无关联关系
邦彦技术股份有限公司,广州五所环境仪器有限公司,-,46.00万元,2021-09-01,招投标公告,-
邦彦技术股份有限公司,深圳市众联激光智能装备有限公司,-,9.15万元,2021-09-01,招投标公告,-
邦彦技术股份有限公司,深圳石川自动化科技有限公司,-,235.00万元,2021-09-01,招投标公告,-
邦彦技术股份有限公司,广州市艾贝斯工业设备有限公司,-,93.90万元,2021-09-01,招投标公告,-
邦彦技术股份有限公司,广东安达智能装备股份有限公司,-,53.90万元,2021-09-01,招投标公告,-
邦彦技术股份有限公司,北京致远环安科技有限公司,3.57%,74.01万元,2021-02-20,年报,-
邦彦技术股份有限公司,深圳市中利达电子科技有限公司,2.33%,48.17万元,2021-02-20,年报,-
邦彦技术股份有限公司,深圳市飞航精工科技有限公司,2.07%,42.83万元,2021-02-20,年报,-
邦彦技术股份有限公司,湖南航天捷诚电子装备有限责任公司,2.44%,50.52万元,2021-02-20,年报,-
邦彦技术股份有限公司,深圳市宜坤网络科技有限公司,2.26%,46.82万元,2021-02-20,年报,-
邦彦技术股份有限公司,北京国芯微电子科技有限公司,2.72%,56.35万元,2021-02-20,年报,-
邦彦技术股份有限公司,深圳市乐凡信息科技有限公司,-,0.01万元,2020-11-26,年报,-
邦彦技术股份有限公司,北京科银京成技术有限公司,-,0.00万元,2020-11-26,年报,-
邦彦技术股份有限公司,洛阳英锐电子技术有限公司,4.82%,0.03万元,2020-06-19,年报,-
邦彦技术股份有限公司,深圳市科鑫来电子有限公司,11.41%,0.11万元,2020-06-19,年报,-
邦彦技术股份有限公司,深圳市隆丰源实业有限公司,6.70%,0.05万元,2020-06-19,年报,-
邦彦技术股份有限公司,中国信息通信科技集团有限公司,7.01%,0.05万元,2020-06-19,年报,-
邦彦技术股份有限公司,深圳市清健电子技术有限公司,6.30%,0.05万元,2020-06-19,年报,-
邦彦技术股份有限公司,北京天兆合沅科技有限公司,6.94%,0.07万元,2020-06-19,年报,-
邦彦技术股份有限公司,北京维盛网域科技有限公司,7.01%,0.05万元,2020-06-19,年报,-
邦彦技术股份有限公司,阳光凯讯（北京）科技股份有限公司,-,12.64万元,2020-06-10,招投标公告,-
邦彦技术股份有限公司,广州市品高软件股份有限公司,-,88.80万元,2020-06-10,招投标公告,-
邦彦技术股份有限公司,超越科技股份有限公司,-,3106320.00万元,2020-06-10,招投标公告,-
邦彦技术股份有限公司,北京中青旅创格科技有限公司,-,164.40万元,2020-06-10,招投标公告,-
邦彦技术股份有限公司,河南智云数据信息技术股份有限公司,3.23%,106.19万元,2020-04-17,供应商公告,非关联方
北京世纪国源科技股份有限公司,山东苗旺节水灌溉设备有限公司,3.77%,430.09万元,2025-04-18,年报,否
北京世纪国源科技股份有限公司,江苏北斗农机科技有限公司,1.99%,226.37万元,2025-04-18,年报,否
北京世纪国源科技股份有限公司,海南瀚海质诚科技有限公司,1.74%,198.00万元,2025-04-18,年报,否
北京世纪国源科技股份有限公司,贵州省第三测绘院,1.72%,195.96万元,2025-04-18,年报,否
北京世纪国源科技股份有限公司,仙游县三纬测绘有限公司,3.11%,354.37万元,2025-04-18,年报,否
北京世纪国源科技股份有限公司,北京国测天地测绘有限公司,2.17%,190.00万元,2024-03-28,年报,否
北京世纪国源科技股份有限公司,甘肃丝路空间测绘有限公司,1.80%,157.47万元,2024-03-28,年报,否
北京世纪国源科技股份有限公司,吉林省启明工程项目管理有限公司,2.66%,233.40万元,2024-03-28,年报,否
北京世纪国源科技股份有限公司,沈阳领越测绘有限公司,1.45%,197.70万元,2023-04-25,年报,无关联关系
北京世纪国源科技股份有限公司,中国建筑材料工业地质勘查中心辽宁总队测绘院,2.28%,310.00万元,2023-04-25,年报,无关联关系
北京世纪国源科技股份有限公司,淮北喻缘企业管理有限公司,1.40%,190.86万元,2023-04-25,年报,无关联关系
北京世纪国源科技股份有限公司,沈阳博盛测绘科技有限公司,4.30%,584.60万元,2023-04-25,年报,无关联关系
北京世纪国源科技股份有限公司,辽宁省禹恒地理信息技术有限公司,1.51%,204.08万元,2022-04-25,年报,无关联关系
北京世纪国源科技股份有限公司,牧星智能工业科技（上海）有限公司,1.47%,198.84万元,2022-04-25,年报,无关联关系
北京世纪国源科技股份有限公司,承德精时测绘工程有限公司,1.79%,242.00万元,2022-04-25,年报,无关联关系
北京世纪国源科技股份有限公司,江西众揽信息科技有限公司,1.57%,212.24万元,2022-04-25,年报,无关联关系
北京世纪国源科技股份有限公司,深圳市全数域科技有限公司,2.28%,307.43万元,2022-04-25,年报,无关联关系
北京世纪国源科技股份有限公司,河南智慧岛投资有限公司,6.62%,1184.08万元,2021-04-15,年报,非关联方
北京世纪国源科技股份有限公司,海南众合天下科技有限公司,3.82%,682.41万元,2021-04-15,年报,非关联方
北京世纪国源科技股份有限公司,河北图宇科技有限公司,1.77%,316.45万元,2021-04-15,年报,非关联方
北京世纪国源科技股份有限公司,辽宁宏图创展测绘勘察有限公司,1.61%,287.73万元,2021-04-15,年报,非关联方
北京世纪国源科技股份有限公司,黑龙江环宇工程勘测设计有限公司,1.02%,182.93万元,2021-04-15,年报,非关联方
北京世纪国源科技股份有限公司,广西华遥空间信息科技有限公司,2.08%,272.60万元,2020-03-10,年报,非关联方
北京世纪国源科技股份有限公司,广州银硕信息科技有限公司,2.03%,266.45万元,2020-03-10,年报,非关联方
北京世纪国源科技股份有限公司,海南金岳勘察测绘有限公司,2.02%,265.14万元,2020-03-10,年报,非关联方
北京世纪国源科技股份有限公司,广州市如山科贸有限公司,3.47%,285.55万元,2019-03-29,年报,非关联方
北京世纪国源科技股份有限公司,开原市锐明勘测设计有限公司,3.09%,253.94万元,2019-03-29,年报,非关联方
北京世纪国源科技股份有限公司,辽宁宏图天绘科技有限公司,2.56%,210.14万元,2019-03-29,年报,非关联方
北京世纪国源科技股份有限公司,中耀房地产开发（沈阳）有限公司,2.38%,195.94万元,2019-03-29,年报,无关联关系
北京世纪国源科技股份有限公司,广州南方测绘科技股份有限公司沈阳分公司,4.66%,425.78万元,2018-03-30,年报,非关联方
北京世纪国源科技股份有限公司,易智瑞信息技术有限公司,2.79%,255.00万元,2018-03-30,年报,非关联方
北京世纪国源科技股份有限公司,贵州元雅宏图信息技术有限公司,3.34%,305.59万元,2018-03-30,年报,非关联方
北京世纪国源科技股份有限公司,黑龙江源泉国土资源勘查设计有限公司,6.37%,582.60万元,2018-03-30,年报,非关联方
北京世纪国源科技股份有限公司,广东易美天成科技有限公司,9.77%,548.15万元,2017-04-25,年报,非关联方
北京世纪国源科技股份有限公司,广西韬展伟业科技有限公司,3.78%,212.25万元,2017-04-25,年报,非关联方
北京世纪国源科技股份有限公司,沈阳恒盛天科技有限公司,3.46%,193.98万元,2017-04-25,年报,非关联方
北京世纪国源科技股份有限公司,潜山县和顺测绘有限公司,3.49%,195.50万元,2017-04-25,年报,非关联方
北京世纪国源科技股份有限公司,甘肃中孚农业循环经济科技有限公司,4.28%,240.00万元,2017-04-25,年报,非关联方
北京世纪国源科技股份有限公司,浙江国遥地理信息技术有限公司,17.88%,230.00万元,2016-03-21,年报,非关联方
北京世纪国源科技股份有限公司,沈阳博文科技有限公司,7.29%,93.80万元,2016-03-21,年报,非关联方
北京世纪国源科技股份有限公司,北京捷泰天域信息技术有限公司,6.77%,87.14万元,2016-03-21,年报,非关联方
北京世纪国源科技股份有限公司,北京图飞科技有限公司,3.57%,25.98万元,2015-12-17,年报,-
北京世纪国源科技股份有限公司,沈阳天宝全测科技有限公司,3.13%,22.80万元,2015-12-17,年报,-
北京世纪国源科技股份有限公司,沈阳龙天测绘科技有限公司,9.19%,53.00万元,2015-12-17,年报,-
北京世纪国源科技股份有限公司,富士胶片实业发展（上海）有限公司,5.20%,30.00万元,2015-12-17,年报,-
北京世纪国源科技股份有限公司,科右前旗金隆泰测绘有限公司,4.86%,61.40万元,2015-12-17,年报,-
北京世纪国源科技股份有限公司,河北格瑞空间信息技术有限公司第一分公司,5.49%,40.00万元,2015-12-17,年报,-
湖南德众汽车销售服务股份有限公司,重庆问界汽车销售有限公司,11.43%,24151.43万元,2025-04-25,年报,否
湖南德众汽车销售服务股份有限公司,沃尔沃汽车（亚太）投资控股有限公司,9.34%,19748.97万元,2025-04-25,年报,否
